1000000,26,0.00
2000000,88,0.01
3000000,164,0.02
4000000,226,0.02
5000000,252,0.02
6000000,375,0.03
7000000,674,0.06
8000000,1445,0.13
9000000,9531,0.89
10000000,1049969,97.57
11000000,8358,0.78
12000000,347,0.03
13000000,224,0.02
14000000,221,0.02
15000000,185,0.02
16000000,169,0.02
17000000,172,0.02
18000000,168,0.02
19000000,153,0.01
20000000,166,0.02
21000000,1363,0.13
22000000,913,0.08
23000000,433,0.04
24000000,120,0.01
25000000,33,0.00
26000000,33,0.00
27000000,18,0.00
28000000,21,0.00
29000000,21,0.00
30000000,10,0.00
31000000,9,0.00
32000000,58,0.01
33000000,67,0.01
34000000,25,0.00
35000000,7,0.00
36000000,5,0.00
37000000,9,0.00
38000000,3,0.00
39000000,5,0.00
40000000,1,0.00
41000000,4,0.00
42000000,2,0.00
43000000,3,0.00
44000000,1,0.00
45000000,1,0.00
47000000,1,0.00
49000000,1,0.00
51000000,2,0.00
52000000,1,0.00
53000000,1,0.00
55000000,1,0.00
60000000,2,0.00
62000000,3,0.00
63000000,1,0.00
64000000,4,0.00
65000000,1,0.00
66000000,3,0.00
68000000,1,0.00
69000000,1,0.00
